row_number,index_solo,long_solo,lat_solo,alt_solo,pontos_solo,cob_pais_solo,cob_arb_solo,solo_exp_solo,a_pav_solo,a_edf_solo,agua_solo,index,dia,long,lat,hora,temp,ur,alt,v,distance
272392,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4651,2011-06-16 00:00:00,596255,8273479,20:58:39,26.2012912238905,74.6775337153044,151 m,31 km/h,21.0237960416286
272954,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,345,2011-04-12 00:00:00,596259,8273613,21:10:54,27.4197953715159,79.5546950364846,158 m,33 km/h,47.4130783645188
272955,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,346,2011-04-12 00:00:00,596299,8273696,21:11:04,27.4197953715159,79.457151810061,159 m,33 km/h,44.7772263544762
272956,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,347,2011-04-12 00:00:00,596341,8273776,21:11:14,27.4197953715159,79.457151810061,159 m,31 km/h,135.059246258818
273501,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,892,2011-04-19 00:00:00,596272,8273641,20:55:11,28.6382995191412,72.0438666018671,155 m,29 km/h,16.6433169770932
273502,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,893,2011-04-19 00:00:00,596307,8273713,20:55:21,28.6382995191412,71.6536936961726,154 m,2 km/h,63.5609943282828
273503,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,894,2011-04-19 00:00:00,596309,8273718,20:55:31,28.6382995191412,71.6536936961726,154 m,0 km/h,68.9420046125727
273504,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,895,2011-04-19 00:00:00,596309,8273718,20:55:41,28.7398415314434,71.556150469749,154 m,0 km/h,68.9420046125727
273505,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,896,2011-04-19 00:00:00,596309,8273718,20:55:51,28.7398415314434,71.6536936961726,154 m,20 km/h,68.9420046125727
273506,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,897,2011-04-19 00:00:00,596335,8273765,20:56:01,28.7398415314434,71.6536936961726,156 m,33 km/h,122.539789456323
274056,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1447,2011-04-26 00:00:00,596256,8273594,20:57:27,26.9120853100053,80.6276705271443,154 m,31 km/h,65.924198895398
274057,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1448,2011-04-26 00:00:00,596288,8273674,20:57:37,26.9120853100053,80.7252137535679,153 m,30 km/h,20.2484567313166
274058,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1449,2011-04-26 00:00:00,596326,8273748,20:57:47,26.9120853100053,80.6276705271443,154 m,33 km/h,103.315052146335
274578,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1969,2011-05-09 00:00:00,596252,8273560,20:57:34,27.8259634207244,66.386359469298,152 m,32 km/h,99.3277403347121
274579,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1970,2011-05-09 00:00:00,596275,8273646,20:57:44,27.8259634207244,65.8011001107563,151 m,32 km/h,10.816653826392
274580,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1971,2011-05-09 00:00:00,596314,8273726,20:57:54,27.8259634207244,65.2158407522147,151 m,34 km/h,78.2943165242535
274581,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,1972,2011-05-09 00:00:00,596359,8273810,20:58:04,27.8259634207244,65.5084704314855,152 m,34 km/h,173.519451359206
275108,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,2499,2011-05-17 00:00:00,596274,8273644,20:52:14,22.0380687195036,76.9210279230473,150 m,21 km/h,13.0384048104053
275109,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,2500,2011-05-17 00:00:00,596313,8273725,20:52:24,22.0380687195036,77.0185711494709,148 m,1.4 km/h,76.9675256195754
275110,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,2501,2011-05-17 00:00:00,596359,8273810,20:52:34,22.0380687195036,77.0185711494709,148 m,22 km/h,173.519451359206
275638,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3029,2011-05-19 00:00:00,596274,8273644,21:01:41,23.7642829286396,73.9947311303391,150 m,32 km/h,13.0384048104053
275639,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3030,2011-05-19 00:00:00,596313,8273725,21:01:51,23.7642829286396,73.8971879039156,150 m,35 km/h,76.9675256195754
275640,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3031,2011-05-19 00:00:00,596359,8273810,21:02:01,23.7642829286396,73.7021014510683,151 m,33 km/h,173.519451359206
276168,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3559,2011-05-26 00:00:00,596256,8273591,20:54:48,25.2874131131714,74.3849040360336,147 m,31 km/h,68.7095335452075
276169,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3560,2011-05-26 00:00:00,596287,8273672,20:54:58,25.2874131131714,74.3849040360336,146 m,13 km/h,18.0277563773199
276170,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3561,2011-05-26 00:00:00,596302,8273704,20:55:08,25.2874131131714,74.28736080961,146 m,0 km/h,53.3104117410474
276171,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3562,2011-05-26 00:00:00,596302,8273704,20:55:18,25.2874131131714,74.28736080961,146 m,0 km/h,53.3104117410474
276172,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3563,2011-05-26 00:00:00,596302,8273704,20:55:28,25.2874131131714,74.3849040360336,146 m,20 km/h,53.3104117410474
276173,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,3564,2011-05-26 00:00:00,596329,8273753,20:55:38,25.2874131131714,74.4824472624572,147 m,32 km/h,109.12378292563
276715,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,4106,2011-06-14 00:00:00,596266,8273628,20:54:40,25.0843290885672,70.1905452998186,150 m,31 km/h,30.886890422961
276716,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,4107,2011-06-14 00:00:00,596303,8273704,20:54:50,25.0843290885672,68.5323104506173,150 m,32 km/h,53.7121960079831
276717,56,596281,8273655,,P11.1,18.5668101853907,13.6172636749671,2.78714841611552,41.2871558139879,23.7416219095388,0,4108,2011-06-14 00:00:00,596344,8273781,20:55:00,25.0843290885672,67.9470510920756,151 m,33 km/h,140.872282582487
