DIA,LONG,LAT,HORA,T(°C) ,Ur (%),ALT (m),V(km/h),Unnamed: 8,LONG,LAT,ALT (m),PONTOS,Unnamed: 4,COB. PAIS (%),COB. ARB.(%),SOLO EXP.(%),A. PAV.(%),A. EDF. (%),ÁGUA(%)
2011-09-28,600077,8272869,20:04:36,32.90306403583034,47.17034386384778,163 m,29 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600019,8272922,20:04:46,32.90306403583034,46.87771418457697,164 m,35 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599947,8272987,20:04:56,33.00460604813246,46.78017095815337,163 m,34 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599876,8273050,20:05:06,33.00460604813246,46.68262773172976,162 m,37 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599800,8273119,20:05:16,33.00460604813246,46.68262773172976,164 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599736,8273177,20:05:26,33.10614806043458,46.58508450530616,169 m,35 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599664,8273242,20:05:36,33.10614806043458,46.58508450530616,170 m,33 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599596,8273303,20:05:46,33.10614806043458,46.48754127888255,171 m,35 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599524,8273368,20:05:56,33.207690072736696,46.48754127888255,170 m,36 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599450,8273435,20:06:06,33.207690072736696,46.58508450530616,170 m,30 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599388,8273490,20:06:16,33.207690072736696,46.58508450530616,165 m,4 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599380,8273497,20:06:26,33.207690072736696,46.68262773172976,163 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599380,8273497,20:06:36,33.207690072736696,46.68262773172976,164 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599380,8273497,20:06:46,33.207690072736696,46.68262773172976,163 m,0.7 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599382,8273496,20:06:56,33.207690072736696,46.68262773172976,163 m,22 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599387,8273557,20:07:06,33.207690072736696,46.58508450530616,165 m,17 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599424,8273585,20:07:16,33.207690072736696,46.68262773172976,163 m,0.5 km/h,P5,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599424,8273584,20:07:26,33.207690072736696,46.68262773172976,164 m,2 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599430,8273583,20:07:36,33.207690072736696,46.68262773172976,164 m,0.3 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599429,8273583,20:07:46,33.207690072736696,46.78017095815337,164 m,0.9 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599428,8273581,20:07:56,33.10614806043458,46.87771418457697,164 m,1.2 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599431,8273580,20:08:06,33.10614806043458,46.975257411000584,164 m,0.9 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599429,8273580,20:08:16,33.10614806043458,47.07280063742419,164 m,16 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599461,8273612,20:08:26,33.10614806043458,46.87771418457697,166 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599527,8273673,20:08:36,33.10614806043458,46.78017095815337,168 m,17 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599564,8273702,20:08:46,33.10614806043458,46.87771418457697,168 m,5 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599557,8273713,20:08:56,33.10614806043458,46.975257411000584,167 m,30 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,599492,8273661,20:09:06,33.10614806043458,46.87771418457697,166 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
